PROV1368;Koopa River;Koopa River;Koopa River;;;;;;;;;x
PROV1369;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1370;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1371;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1372;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1373;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1374;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1375;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1376;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1377;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1378;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1379;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1380;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1381;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1382;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1383;Cold River;Cold River;Cold River;;;;;;;;;x
PROV1384;Toad River;Toad River;Toad River;;;;;;;;;x
PROV1385;Toad River;Toad River;Toad River;;;;;;;;;x
PROV1386;Toad River;Toad River;Toad River;;;;;;;;;x
PROV1387;Garden River;Garden River;Garden River;;;;;;;;;x
PROV1388;Garden River;Garden River;Garden River;;;;;;;;;x
PROV1389;Boo River;Boo River;Boo River;;;;;;;;;x
PROV1390;Boo River;Boo River;Boo River;;;;;;;;;x
PROV1391;Boo River;Boo River;Boo River;;;;;;;;;x
PROV1392;Boo River;Boo River;Boo River;;;;;;;;;x
PROV1393;Boo River;Boo River;Boo River;;;;;;;;;x
PROV1394;Boo River;Boo River;Boo River;;;;;;;;;x
PROV1395;Rapid River;Rapid River;Rapid River;;;;;;;;;x
PROV1396;Rapid River;Rapid River;Rapid River;;;;;;;;;x
PROV1397;Fairy River;Fairy River;Fairy River;;;;;;;;;x
PROV1398;Fairy River;Fairy River;Fairy River;;;;;;;;;x
PROV1399;Fairy River;Fairy River;Fairy River;;;;;;;;;x
PROV1400;Fairy River;Fairy River;Fairy River;;;;;;;;;x
PROV1401;Fairy River;Fairy River;Fairy River;;;;;;;;;x
PROV1402;Fairy River;Fairy River;Fairy River;;;;;;;;;x
PROV1403;Fairy River;Fairy River;Fairy River;;;;;;;;;x
PROV1404;Fairy River;Fairy River;Fairy River;;;;;;;;;x
PROV1405;Yosu Rapids;Yosu Rapids;Yosu Rapids;;;;;;;;;x
PROV1406;Diamond River;Diamond River;Diamond River;;;;;;;;;x
PROV1407;Diamond River;Diamond River;Diamond River;;;;;;;;;x
PROV1408;Pacifica;Pacifica;Pacifica;;;;;;;;;x
PROV1409;Banana Bird Lake;Banana Bird Lake;Banana Bird Lake;;;;;;;;;x
PROV1410;Lake Orangatanga;Lake Orangatanga;Lake Orangatanga;;;;;;;;;x
PROV1411;Kremling Lake;Kremling Lake;Kremling Lake;;;;;;;;;x
PROV1412;Kremling Lake;Kremling Lake;Kremling Lake;;;;;;;;;x
PROV1413;Kremling Lake;Kremling Lake;Kremling Lake;;;;;;;;;x
PROV1414;Icy Lake;Icy Lake;Icy Lake;;;;;;;;;x
PROV1415;Lake Lodge;Lake Lodge;Lake Lodge;;;;;;;;;x
PROV1416;Roolenstein Lake;Roolenstein Lake;Roolenstein Lake;;;;;;;;;x
PROV1417;Kroc Pond;Kroc Pond;Kroc Pond;;;;;;;;;x
PROV1418;Miller Lake;Miller Lake;Miller Lake;;;;;;;;;x
PROV1419;Great Ape Lakes;Great Ape Lakes;Great Ape Lakes;;;;;;;;;x
PROV1420;Lake of the Vines;Lake of the Vines;Lake of the Vines;;;;;;;;;x
PROV1421;Crocodile Lake;Crocodile Lake;Crocodile Lake;;;;;;;;;x
PROV1422;Crocodile Lake;Crocodile Lake;Crocodile Lake;;;;;;;;;x
PROV1423;Crocodile Lake;Crocodile Lake;Crocodile Lake;;;;;;;;;x
PROV1424;Crocodile Lake;Crocodile Lake;Crocodile Lake;;;;;;;;;x
PROV1425;Crocodile Lake;Crocodile Lake;Crocodile Lake;;;;;;;;;x
PROV1426;Crocodile Lake;Crocodile Lake;Crocodile Lake;;;;;;;;;x
PROV1427;Upper Factory Lake;Upper Factory Lake;Upper Factory Lake;;;;;;;;;x
PROV1428;Lower Factory Lake;Lower Factory Lake;Lower Factory Lake;;;;;;;;;x
PROV1429;Timber Lake;Timber Lake;Timber Lake;;;;;;;;;x
PROV1430;Joy Lake;Joy Lake;Joy Lake;;;;;;;;;x
PROV1431;Lake of Fire;Lake of Fire;Lake of Fire;;;;;;;;;x
PROV1432;Big Moat;Big Moat;Big Moat;;;;;;;;;x
PROV1433;Rough Lake;Rough Lake;Rough Lake;;;;;;;;;x
PROV1434;Jungle Pond;Jungle Pond;Jungle Pond;;;;;;;;;x
PROV1435;Frozen Lake;Frozen Lake;Frozen Lake;;;;;;;;;x
PROV1436;Lethal Lava Land;Lethal Lava Land;Lethal Lava Land;;;;;;;;;x
PROV1437;Third Lake;Third Lake;Third Lake;;;;;;;;;x
PROV1438;Desert Oasis;Desert Oasis;Desert Oasis;;;;;;;;;x
PROV1439;Grassland Moat;Grassland Moat;Grassland Moat;;;;;;;;;x
PROV1440;Warm Fuzzy Lake;Warm Fuzzy Lake;Warm Fuzzy Lake;;;;;;;;;x
PROV1441;Damp Oasis;Damp Oasis;Damp Oasis;;;;;;;;;x
PROV1442;Gauntlet Pond;Gauntlet Pond;Gauntlet Pond;;;;;;;;;x
PROV1443;Strike Lake;Strike Lake;Strike Lake;;;;;;;;;x
PROV1444;Snowflake Lake;Snowflake Lake;Snowflake Lake;;;;;;;;;x
PROV1445;Chilly Lakes;Chilly Lakes;Chilly Lakes;;;;;;;;;x
PROV1446;Lake T;Lake T;Lake T;;;;;;;;;x
PROV1447;Yosu Lake;Yosu Lake;Yosu Lake;;;;;;;;;x
PROV1448;Cheep Cheep Lake;Cheep Cheep Lake;Cheep Cheep Lake;;;;;;;;;x
PROV1449;Park Lake;Park Lake;Park Lake;;;;;;;;;x
PROV1450;Boo Lake;Boo Lake;Boo Lake;;;;;;;;;x
PROV1451;Blubble Lake;Blubble Lake;Blubble Lake;;;;;;;;;x
PROV1452;Yoshi Lake;Yoshi Lake;Yoshi Lake;;;;;;;;;x
PROV1453;Turtleshell Lake;Turtleshell Lake;Turtleshell Lake;;;;;;;;;x
PROV1454;Soda Marsh;Soda Marsh;Soda Marsh;;;;;;;;;x
PROV1455;Fisheye Lake;Fisheye Lake;Fisheye Lake;;;;;;;;;x
PROV1456;Jade Jungle;Jade Jungle;Jade Jungle;;;;;;;;;x
PROV1457;Canyon Lake;Canyon Lake;Canyon Lake;;;;;;;;;x
PROV1458;Muda Lake;Muda Lake;Muda Lake;;;;;;;;;x
PROV1459;Awazon Basin;Awazon Basin;Awazon Basin;;;;;;;;;x
PROV1460;Yoshi's Island Lake;Yoshi's Island Lake;Yoshi's Island Lake;;;;;;;;;x
PROV1461;Donut Lake;Donut Lake;Donut Lake;;;;;;;;;x
PROV1462;Soda Lake;Soda Lake;Soda Lake;;;;;;;;;x
PROV1463;Kettle Lake;Kettle Lake;Kettle Lake;;;;;;;;;x
PROV1464;Toadwood Lake;Toadwood Lake;Toadwood Lake;;;;;;;;;x
PROV1465;Turtle Bog;Turtle Bog;Turtle Bog;;;;;;;;;x
PROV1466;Mushroom Swamp;Mushroom Swamp;Mushroom Swamp;;;;;;;;;x
PROV1467;Royal Lake;Royal Lake;Royal Lake;;;;;;;;;x
PROV1468;Tadpole Pond;Tadpole Pond;Tadpole Pond;;;;;;;;;x
PROV1469;Mushroom Sea;Mushroom Sea;Mushroom Sea;;;;;;;;;x
PROV1470;Mushroom Sea;Mushroom Sea;Mushroom Sea;;;;;;;;;x
PROV1471;Mushroom Sea;Mushroom Sea;Mushroom Sea;;;;;;;;;x
PROV1472;Mushroom Sea;Mushroom Sea;Mushroom Sea;;;;;;;;;x
PROV1473;Mushroom Sea;Mushroom Sea;Mushroom Sea;;;;;;;;;x
PROV1474;Mushroom Sea;Mushroom Sea;Mushroom Sea;;;;;;;;;x
PROV1475;Mushroom Sea;Mushroom Sea;Mushroom Sea;;;;;;;;;x
PROV1476;Sulphur Lake;Sulphur Lake;Sulphur Lake;;;;;;;;;x
PROV1477;Guffawha Lake;Guffawha Lake;Guffawha Lake;;;;;;;;;x
PROV1478;Chucklehuck Lake;Chucklehuck Lake;Chucklehuck Lake;;;;;;;;;x
PROV1479;Chucklehuck Lake;Chucklehuck Lake;Chucklehuck Lake;;;;;;;;;x
PROV1480;Chucklehuck Lake;Chucklehuck Lake;Chucklehuck Lake;;;;;;;;;x
